Number_of_Customers_Per_Day,Average_Order_Value,Marketing_Spend_Per_Day
1.1360610166774952,0.029535661767298636,-1.1607944675400714
-0.2639430800490668,-0.9039823009368965,-0.4164396082573926
1.4899082059600326,-0.1489310075732091,-0.8758719295802961
1.236061309300821,1.603703206719471,0.755369339794737
1.4822158757582384,0.11648096221523856,-0.8343353681757014
-0.11778880621497516,1.5762467960517004,0.7313329540073064
0.1360580904442366,0.37731686355905747,-0.42360835489574916
0.6206748931572773,0.9355972138037231,0.009960253065241053
-1.7024088277846001,0.1759698519954078,1.3791908609913244
-0.010096183389855013,0.3544365213359155,-0.4801852278749348
-1.7177934881881887,-1.1099053809451747,0.18988173732203031
0.9206757710272548,0.07072027776895423,-1.1606539038804957
1.1514456770810837,-0.05283357023601257,0.6982302121772488
0.1283657602424423,0.43222968489459845,0.06991065387424143
1.5360621871707985,-1.2883720502856826,0.7061017771134833
-0.9254834774033762,1.699800644056667,-1.1834954985615334
1.5360621871707985,1.6265835489426126,1.5969239696739548
1.52067752676721,-0.5333207569219952,0.31512395800390486
1.5437545173725928,-0.743819905374902,1.2454445389051247
-0.048557834398826494,0.6656091755706475,-0.4371024662150083
-0.6254825995333987,-0.9588951222724375,-0.16321417553191894
-0.5639439579190443,1.6906485071674104,0.0608442978316144
-0.8100985243764618,-0.21757203424263538,-1.284912178945341
0.797598487798546,-0.11689852846081013,-0.6640424945998415
0.5283669307357457,0.9722057613607503,-1.0508034039221512
-1.0562530908338792,-0.7895805898211863,-1.7007697657998035
0.4899052797267742,0.13020916754912348,0.007711234512031031
-0.917791147201582,-1.416501966735278,1.630940375291254
-0.8716371659908162,0.22630660488632043,-0.11767154982941919
1.1283686864757008,-1.3021002556195678,0.16921887936441465
0.02067313741732217,0.290371563111118,0.2309966077478984
-0.8254831847800503,1.6403117542764982,1.1993396585643223
-0.9408681378069649,1.5213339747161598,0.41288598323874653
1.4668312153546499,-0.29536519780131826,-0.06826342348858987
1.6822164610048902,0.6701852440152758,-0.3306957759162665
-0.5793286183226329,-1.5217515409617313,0.36165052932343406
0.3360586756908883,0.4139254111160848,-0.24649814383047186
-1.310099987493091,-1.270067776507169,-0.3582462531930873
1.705293451610273,0.18969805732929312,-1.1215772065184741
-1.6947164975828057,-1.2380352973947701,0.15094560361958473
0.4899052797267742,-0.5928096467021645,-1.2552532467748858
0.23605838306756247,-1.6773378680790973,1.3111580497567257
-0.6562519203405759,-0.36400622447074416,0.04053284902293747
-1.333176978098474,0.9447493506929805,-1.2183552861362865
-0.07163482500420938,-0.9314387116046667,-1.3256053583924823
0.8129831482021347,1.1323681569227453,1.512445210269009
1.1206763562739066,1.4847254271591324,-0.1048802568080379
-0.07163482500420938,0.47799036934088274,1.1568894333724864
0.8052908180003404,-0.4234951142509138,-0.2786872218732882
-1.2716383364841195,0.5649356697888223,-0.9691359177087178
-1.363946298905651,1.3565955107095364,0.6715933986876692
1.6591394703995073,-0.226724171131892,-0.19364620783004008
0.3514433360944769,0.3178279737788883,-1.313516883668979
